CustomerID,Gender,InvoiceDate,InvoiceNumber,ProductID,Quantity,Price,Total,OrderStatus,Country,TrafficSource,SessionDuration,DeviceCategory,Device,OS,DeliveryRating,ProductRating,Sales,category,Previous_Purchases,Cart_Addition_Count,Discount_Usage
8845,Male,12/15/2021,98456704,55,2,73.53,147.06,Completed,India,Social Media,7.45,Computer,Desktop,Windows,5,5,147.06,Home,0,2,1
2221,Male,12/16/2021,41345777,71,1,57.53,57.53,Completed,United States,Organic Search,6.45,Computer,Desktop,Linux,5,3,57.53,Clothing,34,5,0
7673,Female,12/16/2021,23603140,53,1,7.51,7.51,Cancelled,Switzerland,Social Media,3.31,Mobile,Tablet,iOS,0,0,0.0,Home,39,4,0
3936,Male,12/17/2021,62216520,42,3,74.77,224.31,In Process,United States,Organic Search,8.11,Computer,Laptop,Windows,0,0,0.0,Clothing,7,3,1
7408,Male,12/17/2021,45172935,80,3,77.64,232.92,Completed,United Kingdom,Social Media,7.3,Computer,Laptop,Windows,4,4,232.92,Beauty,46,3,0
2241,Male,12/18/2021,13607267,1,1,81.91,81.91,Completed,Egypt,Organic Search,8.0,Mobile,Tablet,Windows,5,5,81.91,Clothing,6,4,1
4796,Male,12/18/2021,91447579,20,1,81.89,81.89,Completed,Brazil,Organic Search,1.46,Computer,Laptop,Windows,5,5,81.89,Clothing,10,1,1
7939,Female,12/19/2021,51203881,23,1,95.72,95.72,Completed,South Korea,Organic Search,7.42,Computer,Laptop,Windows,5,5,95.72,Electronics,38,8,1
2021,Male,12/20/2021,46906964,93,3,67.46,202.38,Cancelled,Russia,Organic Search,2.96,Computer,Laptop,Windows,0,0,0.0,Clothing,3,1,1
9336,Male,12/21/2021,57102856,54,2,90.78,181.56,Completed,India,Organic Search,8.82,Computer,Desktop,Windows,4,3,181.56,Electronics,24,9,1
2876,Male,12/21/2021,67895342,26,1,34.43,34.43,In Process,Argentina,Social Media,0.38,Mobile,Tablet,Windows,0,0,0.0,Sports,11,1,1
8429,Male,12/21/2021,50998713,37,3,11.5,34.5,Completed,Indonesia,Paid Advertisment,3.4,Computer,Desktop,Mac,4,5,34.5,Electronics,25,9,0
8127,Male,12/21/2021,16404332,89,1,37.61,37.61,Completed,United States,Social Media,6.63,Computer,Laptop,Windows,5,1,37.61,Beauty,37,8,0
5902,Male,12/22/2021,68657651,41,2,32.33,64.66,Completed,China,Paid Advertisment,8.65,Mobile,Smart Phone,Windows,5,4,64.66,Electronics,45,2,0
1958,Male,12/22/2021,67408732,11,3,4.31,12.93,Cancelled,France,Organic Search,0.65,Computer,Laptop,Windows,0,0,0.0,Sports,11,9,1
9773,Male,12/22/2021,16935760,34,2,48.24,96.48,Completed,South Korea,Paid Advertisment,5.61,Computer,Desktop,Windows,5,5,96.48,Beauty,42,6,0
8902,Male,12/23/2021,49857136,72,3,3.55,10.65,Cancelled,Mexico,Organic Search,4.03,Computer,Laptop,Windows,0,0,0.0,Home,36,3,1
8985,Female,12/23/2021,16436571,47,3,64.64,193.92,Completed,Saudi Arabia,Paid Advertisment,2.63,Computer,Laptop,Windows,5,4,193.92,Home,45,5,1
1577,Female,12/24/2021,87109212,61,1,70.34,70.34,Returned,France,Paid Advertisment,3.53,Computer,Laptop,Windows,0,0,0.0,Electronics,23,3,1
2970,Female,12/24/2021,68930028,22,3,41.48,124.44,Completed,Netherlands,Organic Search,4.98,Mobile,Tablet,Windows,2,5,124.44,Electronics,15,9,1
6295,Female,12/25/2021,77771831,77,1,20.4,20.4,Returned,Brazil,Social Media,5.54,Mobile,Tablet,iOS,0,0,0.0,Sports,12,6,0
1895,Female,12/26/2021,94764382,81,1,52.96,52.96,Completed,Russia,Organic Search,4.69,Computer,Desktop,Windows,4,5,52.96,Sports,24,0,0
2635,Male,12/27/2021,46153346,98,1,85.04,85.04,Completed,United States,Organic Search,4.51,Computer,Desktop,Mac,4,3,85.04,Clothing,3,2,0
1746,Male,12/27/2021,24295167,12,1,86.11,86.11,In Process,Russia,Paid Advertisment,1.04,Computer,Laptop,Windows,0,0,0.0,Sports,10,2,1
5273,Female,12/28/2021,62156759,86,2,93.47,186.94,Cancelled,South Korea,Paid Advertisment,8.46,Computer,Desktop,Windows,0,0,0.0,Clothing,31,0,0
4178,Female,12/28/2021,73089360,19,1,13.2,13.2,Completed,United States,Paid Advertisment,6.77,Mobile,Smart Phone,Android,5,5,13.2,Beauty,48,5,0
8164,Male,12/29/2021,15405611,60,2,91.28,182.56,Returned,Mexico,Organic Search,6.64,Computer,Desktop,Windows,0,0,0.0,Electronics,6,8,0
6114,Female,12/30/2021,57385997,59,2,79.57,159.14,Cancelled,Italy,Organic Search,1.07,Computer,Desktop,Windows,0,0,0.0,Beauty,45,7,1
1414,Male,12/30/2021,94663927,87,2,50.56,101.12,Returned,Russia,Organic Search,4.14,Computer,Desktop,Windows,0,0,0.0,Sports,10,6,0
5516,Male,12/30/2021,88341675,17,2,18.86,37.72,Completed,Russia,Organic Search,3.49,Mobile,Tablet,Windows,5,4,37.72,Beauty,27,9,1
8265,Male,12/30/2021,70872173,37,1,11.5,11.5,Completed,Japan,Organic Search,2.46,Computer,Laptop,Windows,4,3,11.5,Beauty,40,7,0
1380,Female,12/31/2021,75577906,47,2,64.64,129.28,Completed,United Kingdom,Organic Search,2.47,Mobile,Tablet,Windows,4,1,129.28,Beauty,22,5,1
6524,Male,1/01/2022,12720328,86,1,93.47,93.47,Completed,United States,Organic Search,9.12,Computer,Laptop,Linux,3,5,93.47,Sports,44,8,0
2055,Female,1/02/2022,39504954,43,1,30.66,30.66,Returned,Australia,Organic Search,5.47,Computer,Desktop,Mac,0,0,0.0,Beauty,22,2,0
2405,Female,1/02/2022,29820761,57,2,13.08,26.16,Completed,Saudi Arabia,Organic Search,5.1,Computer,Laptop,Windows,5,3,26.16,Clothing,49,9,0
6203,Female,1/02/2022,27802693,31,1,43.5,43.5,Completed,Belgium,Organic Search,2.95,Computer,Desktop,Windows,4,5,43.5,Sports,27,9,1
5253,Female,1/03/2022,94307143,77,1,20.4,20.4,Completed,Switzerland,Paid Advertisment,2.09,Mobile,Smart Phone,Android,2,5,20.4,Beauty,42,8,0
7779,Male,1/03/2022,99438522,19,1,13.2,13.2,Completed,Japan,Social Media,3.59,Computer,Desktop,Windows,5,5,13.2,Sports,46,3,0
7977,Female,1/04/2022,22899552,72,3,3.55,10.65,Cancelled,Japan,Organic Search,9.36,Mobile,Smart Phone,Android,0,0,0.0,Home,25,6,1
8867,Female,1/05/2022,17313012,65,1,38.95,38.95,Completed,Germany,Social Media,1.74,Mobile,Tablet,Windows,4,4,38.95,Clothing,24,8,1
1592,Female,1/05/2022,88983052,57,1,13.08,13.08,Completed,Italy,Paid Advertisment,3.63,Mobile,Smart Phone,Windows,5,5,13.08,Beauty,28,1,1
5632,Male,1/06/2022,45034858,50,3,50.71,152.13,In Process,United Kingdom,Social Media,8.69,Computer,Laptop,Linux,0,0,0.0,Home,18,1,1
1507,Female,1/07/2022,65531137,61,3,70.34,211.02,Returned,France,Social Media,6.31,Computer,Laptop,Windows,0,0,0.0,Home,32,8,0
1307,Female,1/07/2022,63003424,56,3,87.34,262.02,In Process,Japan,Organic Search,8.98,Computer,Desktop,Linux,0,0,0.0,Sports,35,2,0
8414,Male,1/07/2022,16487096,77,3,20.4,61.2,In Process,United States,Organic Search,0.2,Mobile,Tablet,Windows,0,0,0.0,Home,13,8,1
2785,Male,1/08/2022,81523181,100,2,98.59,197.18,Completed,United States,Social Media,0.85,Computer,Laptop,Linux,4,5,197.18,Clothing,13,4,0
6736,Male,1/09/2022,70265265,37,1,11.5,11.5,Completed,Netherlands,Organic Search,1.36,Computer,Desktop,Windows,4,5,11.5,Clothing,34,5,1
6796,Male,1/09/2022,58215640,45,1,3.67,3.67,Completed,Russia,Social Media,6.29,Computer,Laptop,Windows,2,5,3.67,Electronics,29,1,0
6237,Male,1/09/2022,98024371,35,3,78.78,236.34,Completed,Germany,Social Media,5.01,Computer,Laptop,Linux,5,3,236.34,Clothing,27,7,1
9288,Female,1/09/2022,75631631,7,2,59.68,119.36,Cancelled,Canada,Paid Advertisment,3.18,Computer,Laptop,Linux,0,0,0.0,Home,16,8,0
3850,Female,1/10/2022,45084979,94,1,17.63,17.63,Completed,Japan,Paid Advertisment,1.04,Computer,Laptop,Windows,4,4,17.63,Clothing,2,1,1
3148,Male,1/11/2022,99668987,22,1,41.48,41.48,In Process,United States,Paid Advertisment,3.44,Mobile,Smart Phone,Windows,0,0,0.0,Sports,15,5,1
5878,Male,1/11/2022,67331746,89,2,37.61,75.22,Completed,Australia,Social Media,0.14,Computer,Laptop,Windows,5,4,75.22,Electronics,45,5,0
5468,Male,1/11/2022,58686895,37,2,11.5,23.0,Completed,Indonesia,Organic Search,7.49,Mobile,Smart Phone,Android,5,5,23.0,Home,29,7,0
9304,Male,1/12/2022,35145335,66,1,56.01,56.01,Completed,Spain,Organic Search,3.45,Computer,Laptop,Windows,4,4,56.01,Electronics,28,9,0
2251,Male,1/13/2022,21216119,32,3,91.37,274.11,Completed,Brazil,Social Media,8.31,Mobile,Tablet,Windows,5,2,274.11,Home,44,4,1
3410,Male,1/13/2022,46075301,9,2,73.83,147.66,Completed,Italy,Organic Search,3.25,Computer,Desktop,Mac,3,4,147.66,Sports,14,8,0
7962,Male,1/14/2022,22985555,51,1,50.59,50.59,In Process,India,Organic Search,1.21,Computer,Laptop,Linux,0,0,0.0,Electronics,45,0,1
7793,Male,1/14/2022,62718763,54,3,90.78,272.34,Completed,Brazil,Social Media,9.43,Mobile,Tablet,Android,5,4,272.34,Beauty,24,8,0
4283,Male,1/15/2022,79942508,51,1,50.59,50.59,Completed,Mexico,Organic Search,0.23,Computer,Laptop,Windows,5,3,50.59,Home,37,9,0
6428,Male,1/15/2022,56952610,99,2,36.83,73.66,Completed,Saudi Arabia,Social Media,4.27,Mobile,Smart Phone,Windows,3,5,73.66,Beauty,41,6,1
2566,Female,1/16/2022,59159242,21,1,98.91,98.91,Cancelled,Germany,Organic Search,7.54,Computer,Desktop,Windows,0,0,0.0,Electronics,46,3,1
3935,Female,1/17/2022,90230895,53,3,7.51,22.53,Completed,United States,Organic Search,2.12,Mobile,Smart Phone,Android,4,4,22.53,Beauty,37,2,0
8461,Male,1/17/2022,88990471,59,1,79.57,79.57,Completed,Japan,Organic Search,2.68,Computer,Desktop,Mac,5,4,79.57,Beauty,22,9,1
5848,Male,1/18/2022,64785997,35,1,78.78,78.78,Completed,Netherlands,Paid Advertisment,1.27,Computer,Desktop,Mac,4,5,78.78,Electronics,24,5,1
9129,Male,1/18/2022,23272992,88,1,40.95,40.95,Completed,Japan,Organic Search,5.87,Computer,Laptop,Windows,5,4,40.95,Sports,41,0,0
6549,Male,1/19/2022,60403085,87,1,50.56,50.56,Cancelled,Japan,Social Media,4.3,Mobile,Smart Phone,Android,0,0,0.0,Beauty,6,2,1
6459,Female,1/19/2022,23405300,42,1,74.77,74.77,Returned,China,Organic Search,7.41,Mobile,Smart Phone,Windows,0,0,0.0,Beauty,21,1,0
5018,Male,1/20/2022,15772581,57,3,13.08,39.24,Completed,Mexico,Organic Search,2.33,Computer,Desktop,Windows,4,5,39.24,Sports,16,8,0
7202,Male,1/20/2022,24535421,3,3,97.19,291.57,In Process,Saudi Arabia,Paid Advertisment,2.01,Computer,Laptop,Windows,0,0,0.0,Beauty,17,2,1
7612,Male,1/21/2022,33957409,47,2,64.64,129.28,Completed,Russia,Organic Search,5.28,Mobile,Tablet,Android,5,3,129.28,Beauty,48,1,0
7279,Male,1/21/2022,40535361,18,3,1.97,5.91,Completed,United States,Paid Advertisment,3.06,Computer,Laptop,Windows,5,5,5.91,Beauty,40,3,1
1576,Male,1/21/2022,89802689,73,2,30.57,61.14,Returned,Poland,Organic Search,3.68,Mobile,Smart Phone,Android,0,0,0.0,Clothing,9,1,0
7784,Male,1/22/2022,62217811,30,1,6.08,6.08,In Process,Turkey,Paid Advertisment,4.93,Mobile,Tablet,Android,0,0,0.0,Sports,9,0,1
7790,Male,1/23/2022,45461748,70,2,63.88,127.76,In Process,Spain,Organic Search,5.88,Mobile,Smart Phone,Windows,0,0,0.0,Beauty,6,5,1
1569,Male,1/23/2022,40457520,83,1,1.22,1.22,Cancelled,Egypt,Organic Search,7.93,Mobile,Smart Phone,Android,0,0,0.0,Sports,47,9,1
3886,Male,1/24/2022,43294927,29,3,1.91,5.73,Completed,Turkey,Organic Search,5.77,Computer,Laptop,Windows,5,4,5.73,Home,49,7,1
1733,Male,1/24/2022,60098256,56,2,87.34,174.68,Completed,India,Organic Search,5.18,Mobile,Smart Phone,Android,5,4,174.68,Home,37,9,1
4377,Male,1/25/2022,66865567,62,2,81.46,162.92,Completed,France,Social Media,4.91,Computer,Desktop,Windows,4,5,162.92,Beauty,26,9,0
3162,Female,1/25/2022,55911648,31,2,43.5,87.0,Completed,France,Social Media,9.83,Computer,Desktop,Windows,3,2,87.0,Sports,32,1,0
7275,Female,1/26/2022,90337359,46,2,9.88,19.76,Completed,Germany,Organic Search,0.5,Computer,Laptop,Windows,4,4,19.76,Sports,0,8,1
8358,Male,1/27/2022,68378639,95,2,50.48,100.96,Completed,Italy,Organic Search,8.65,Mobile,Tablet,Windows,5,5,100.96,Sports,43,2,0
7487,Female,1/28/2022,32730936,73,2,30.57,61.14,Completed,Japan,Social Media,5.31,Computer,Laptop,Windows,5,3,61.14,Clothing,33,7,1
9336,Male,1/28/2022,79552273,32,2,91.37,182.74,Completed,United States,Social Media,4.62,Computer,Laptop,Windows,5,4,182.74,Home,3,7,1
3770,Male,1/28/2022,70988758,60,1,91.28,91.28,Completed,France,Social Media,2.61,Mobile,Smart Phone,Android,4,5,91.28,Sports,16,2,0
6788,Female,1/29/2022,91086255,84,3,32.88,98.64,Completed,South Korea,Social Media,2.01,Computer,Desktop,Linux,5,5,98.64,Sports,3,2,0
8845,Male,1/30/2022,87702421,56,2,87.34,174.68,Completed,Brazil,Paid Advertisment,1.39,Computer,Desktop,Linux,5,5,174.68,Clothing,42,5,1
1283,Male,1/31/2022,22683817,56,1,87.34,87.34,Completed,Spain,Social Media,8.06,Computer,Desktop,Windows,3,5,87.34,Clothing,25,0,1
2192,Male,1/31/2022,67236809,57,2,13.08,26.16,Completed,United States,Social Media,2.02,Mobile,Smart Phone,Windows,4,5,26.16,Sports,3,3,1
6906,Female,2/01/2022,61261114,73,1,30.57,30.57,Completed,India,Paid Advertisment,9.66,Mobile,Smart Phone,Windows,2,5,30.57,Electronics,0,0,1
1261,Male,2/02/2022,24506567,45,3,3.67,11.01,Completed,South Korea,Organic Search,3.36,Mobile,Smart Phone,Android,4,5,11.01,Sports,6,2,1
7945,Female,2/02/2022,29823348,84,2,32.88,65.76,Completed,Japan,Social Media,6.27,Computer,Laptop,Linux,5,4,65.76,Sports,29,8,1
5924,Female,2/03/2022,75202227,81,3,52.96,158.88,Completed,France,Social Media,2.05,Computer,Desktop,Windows,2,3,158.88,Clothing,49,4,0
2317,Female,2/04/2022,64803616,64,1,35.23,35.23,Completed,China,Organic Search,2.84,Computer,Laptop,Windows,5,5,35.23,Clothing,8,4,1
1713,Male,2/04/2022,54310471,66,3,56.01,168.03,Completed,Australia,Organic Search,2.66,Computer,Desktop,Windows,5,5,168.03,Sports,34,3,1
9869,Female,2/04/2022,96208717,12,1,86.11,86.11,In Process,Japan,Organic Search,5.16,Mobile,Smart Phone,Windows,0,0,0.0,Sports,7,2,0
1768,Female,2/05/2022,17436271,73,1,30.57,30.57,Completed,United States,Organic Search,9.79,Mobile,Tablet,Android,5,5,30.57,Sports,23,4,1
2608,Male,2/05/2022,69211398,2,2,33.11,66.22,In Process,Spain,Organic Search,9.73,Computer,Laptop,Windows,0,0,0.0,Clothing,18,3,1
2877,Male,2/06/2022,57877008,60,2,91.28,182.56,Cancelled,Philippines,Paid Advertisment,2.71,Mobile,Smart Phone,Windows,0,0,0.0,Sports,35,7,0
2755,Male,2/07/2022,19371145,22,2,41.48,82.96,Completed,Australia,Organic Search,3.28,Mobile,Smart Phone,Android,5,3,82.96,Sports,49,3,1
3912,Male,2/07/2022,38601283,46,1,9.88,9.88,In Process,China,Organic Search,5.65,Computer,Desktop,Windows,0,0,0.0,Beauty,42,7,0
6544,Male,2/07/2022,43228100,88,2,40.95,81.9,Completed,South Korea,Social Media,5.62,Computer,Desktop,Windows,5,5,81.9,Electronics,26,5,1
9526,Male,2/07/2022,23461375,63,2,57.12,114.24,In Process,Japan,Paid Advertisment,3.83,Computer,Desktop,Windows,0,0,0.0,Home,31,4,0
2509,Male,2/07/2022,56634891,3,2,97.19,194.38,Completed,Brazil,Social Media,3.32,Computer,Laptop,Windows,4,4,194.38,Electronics,13,3,0
4908,Female,2/08/2022,42839851,4,2,32.43,64.86,Completed,United States,Social Media,2.05,Computer,Laptop,Windows,2,5,64.86,Beauty,17,3,0
1571,Male,2/09/2022,99616208,99,2,36.83,73.66,Completed,United Kingdom,Paid Advertisment,5.75,Computer,Laptop,Windows,5,4,73.66,Home,27,3,1
2139,Female,2/09/2022,16286291,33,2,28.56,57.12,Completed,Thailand,Organic Search,6.76,Computer,Laptop,Windows,5,5,57.12,Sports,28,8,1
6345,Male,2/10/2022,37860055,82,1,5.82,5.82,Completed,Mexico,Social Media,3.42,Mobile,Smart Phone,Windows,2,5,5.82,Beauty,15,3,0
8740,Male,2/11/2022,59518087,79,3,33.28,99.84,Completed,South Korea,Organic Search,5.87,Computer,Desktop,Mac,4,4,99.84,Sports,34,8,0
2030,Female,2/11/2022,52059815,10,3,19.34,58.02,Completed,Netherlands,Organic Search,3.87,Computer,Desktop,Windows,5,5,58.02,Clothing,46,9,1
7493,Female,2/12/2022,63228044,41,1,32.33,32.33,In Process,United Kingdom,Paid Advertisment,8.99,Computer,Laptop,Windows,0,0,0.0,Beauty,30,5,1
4533,Male,2/12/2022,66538831,45,3,3.67,11.01,Completed,Iran,Organic Search,1.1,Mobile,Smart Phone,Windows,5,1,11.01,Clothing,3,9,1
5869,Male,2/13/2022,11201695,11,1,4.31,4.31,Completed,France,Organic Search,5.5,Computer,Desktop,Windows,3,5,4.31,Beauty,36,6,1
4828,Male,2/13/2022,88542882,63,1,57.12,57.12,Completed,Japan,Social Media,7.93,Mobile,Smart Phone,Android,3,4,57.12,Beauty,16,9,1
9974,Male,2/14/2022,18331723,18,1,1.97,1.97,Completed,United States,Social Media,2.74,Computer,Desktop,Windows,3,4,1.97,Clothing,38,2,0
6249,Female,2/15/2022,36404374,90,1,21.51,21.51,Cancelled,Canada,Social Media,7.73,Mobile,Smart Phone,Windows,0,0,0.0,Home,47,7,1
4350,Male,2/16/2022,86908566,14,3,89.76,269.28,In Process,Mexico,Social Media,8.02,Computer,Desktop,Windows,0,0,0.0,Electronics,45,2,0
1239,Male,2/16/2022,67947813,93,2,67.46,134.92,In Process,United Kingdom,Organic Search,5.16,Computer,Laptop,Windows,0,0,0.0,Sports,25,0,1
9224,Male,2/16/2022,67845372,61,3,70.34,211.02,In Process,Italy,Organic Search,9.86,Computer,Laptop,Windows,0,0,0.0,Beauty,47,9,0
9425,Female,2/17/2022,16130717,42,2,74.77,149.54,Completed,Poland,Organic Search,9.38,Computer,Desktop,Mac,4,4,149.54,Sports,38,4,0
3446,Female,2/17/2022,39739409,88,2,40.95,81.9,Returned,South Korea,Social Media,2.86,Computer,Desktop,Windows,0,0,0.0,Clothing,40,1,1
9664,Female,2/18/2022,91775437,35,2,78.78,157.56,Cancelled,Japan,Paid Advertisment,4.48,Computer,Desktop,Windows,0,0,0.0,Sports,3,9,0
5996,Female,2/18/2022,90078132,12,3,86.11,258.33,Completed,Brazil,Paid Advertisment,9.16,Computer,Laptop,Windows,3,4,258.33,Clothing,29,5,0
5019,Male,2/19/2022,77572769,63,2,57.12,114.24,Completed,United States,Paid Advertisment,5.19,Computer,Desktop,Windows,4,5,114.24,Sports,29,9,0
7020,Female,2/20/2022,24128190,53,3,7.51,22.53,Completed,Argentina,Organic Search,2.96,Mobile,Smart Phone,Android,5,3,22.53,Electronics,21,8,0
7982,Male,2/20/2022,34165771,29,3,1.91,5.73,Completed,Argentina,Organic Search,8.01,Computer,Laptop,Linux,3,5,5.73,Electronics,10,0,1
7433,Male,2/20/2022,46895431,3,3,97.19,291.57,Returned,Italy,Social Media,6.58,Computer,Desktop,Windows,0,0,0.0,Electronics,1,3,0
7012,Male,2/21/2022,54053336,30,2,6.08,12.16,Completed,Italy,Organic Search,0.45,Mobile,Smart Phone,Android,5,3,12.16,Electronics,43,0,1
8636,Male,2/21/2022,14127919,51,3,50.59,151.77,Completed,Brazil,Organic Search,2.78,Mobile,Smart Phone,Android,5,5,151.77,Electronics,11,0,0
7135,Male,2/22/2022,28671685,9,1,73.83,73.83,Completed,Indonesia,Social Media,6.32,Mobile,Tablet,iOS,4,5,73.83,Electronics,29,7,1
7840,Male,2/22/2022,88579112,55,1,73.53,73.53,Completed,Turkey,Social Media,3.73,Computer,Laptop,Linux,5,4,73.53,Clothing,35,1,1
3680,Male,2/22/2022,94236388,21,2,98.91,197.82,In Process,Turkey,Organic Search,9.48,Computer,Desktop,Windows,0,0,0.0,Beauty,17,0,1
5721,Male,2/23/2022,70575140,62,1,81.46,81.46,In Process,France,Organic Search,9.34,Mobile,Tablet,Android,0,0,0.0,Sports,25,7,0
3816,Male,2/23/2022,16573341,40,3,89.85,269.55,Completed,United Kingdom,Paid Advertisment,1.02,Computer,Laptop,Windows,1,5,269.55,Electronics,6,3,1
5761,Female,2/24/2022,53267079,92,3,58.5,175.5,Completed,Philippines,Organic Search,9.91,Mobile,Smart Phone,Android,5,3,175.5,Clothing,0,2,1
2131,Male,2/24/2022,39052855,59,3,79.57,238.71,Completed,Philippines,Paid Advertisment,5.03,Mobile,Tablet,Windows,5,3,238.71,Clothing,25,3,0
7717,Male,2/25/2022,67588836,39,2,41.61,83.22,Returned,Netherlands,Social Media,3.93,Mobile,Smart Phone,Windows,0,0,0.0,Clothing,22,4,1
4548,Male,2/26/2022,46484140,36,2,48.16,96.32,Completed,China,Social Media,9.52,Computer,Laptop,Windows,4,5,96.32,Beauty,25,0,0
4560,Male,2/27/2022,15395946,93,3,67.46,202.38,Completed,Belgium,Paid Advertisment,3.89,Mobile,Tablet,Windows,4,4,202.38,Sports,44,0,0
8601,Male,2/27/2022,56516695,66,3,56.01,168.03,Completed,Russia,Paid Advertisment,6.55,Computer,Desktop,Windows,5,5,168.03,Beauty,5,2,1
7016,Female,2/27/2022,63756079,46,1,9.88,9.88,Completed,Japan,Social Media,0.88,Mobile,Tablet,Android,5,5,9.88,Home,5,5,0
2618,Male,2/28/2022,43422054,29,3,1.91,5.73,Completed,India,Paid Advertisment,4.97,Mobile,Smart Phone,Windows,4,4,5.73,Clothing,43,0,0
4209,Female,2/28/2022,31448101,36,1,48.16,48.16,Completed,China,Organic Search,1.75,Computer,Laptop,Windows,5,3,48.16,Home,7,1,0
7930,Female,3/01/2022,59374495,34,1,48.24,48.24,Cancelled,Philippines,Paid Advertisment,7.66,Computer,Desktop,Windows,0,0,0.0,Electronics,23,6,1
6308,Female,3/02/2022,46902489,14,3,89.76,269.28,Completed,South Korea,Social Media,2.75,Computer,Laptop,Windows,5,3,269.28,Electronics,21,0,0
3278,Male,3/03/2022,25954160,95,2,50.48,100.96,Returned,Japan,Paid Advertisment,0.93,Computer,Desktop,Windows,0,0,0.0,Beauty,18,6,0
2752,Female,3/04/2022,60113245,30,2,6.08,12.16,Completed,Thailand,Organic Search,8.52,Mobile,Tablet,Windows,4,4,12.16,Sports,36,3,0
1994,Male,3/05/2022,82122316,60,2,91.28,182.56,Completed,Japan,Social Media,8.21,Computer,Laptop,Windows,5,5,182.56,Home,17,9,1
1579,Male,3/05/2022,67334922,91,3,67.48,202.44,Completed,Japan,Paid Advertisment,0.89,Mobile,Tablet,Android,5,5,202.44,Sports,30,5,0
8646,Female,3/05/2022,74834067,60,1,91.28,91.28,Returned,United Kingdom,Organic Search,4.76,Computer,Desktop,Windows,0,0,0.0,Beauty,36,7,1
2871,Female,3/05/2022,66442203,6,2,8.07,16.14,Completed,Switzerland,Organic Search,0.98,Computer,Desktop,Windows,5,5,16.14,Electronics,29,8,0
2107,Female,3/06/2022,35003889,6,3,8.07,24.21,Completed,Thailand,Organic Search,0.39,Computer,Laptop,Windows,5,4,24.21,Sports,41,5,1
6245,Male,3/07/2022,13440516,12,2,86.11,172.22,In Process,Iran,Organic Search,0.07,Computer,Laptop,Linux,0,0,0.0,Sports,32,8,1
4438,Female,3/08/2022,24028542,39,2,41.61,83.22,Completed,Saudi Arabia,Social Media,8.15,Mobile,Tablet,Windows,1,5,83.22,Electronics,9,3,1
9349,Male,3/08/2022,88675506,88,3,40.95,122.85,Completed,Italy,Organic Search,7.75,Computer,Desktop,Windows,3,5,122.85,Home,36,5,0
5995,Male,3/08/2022,82057822,1,2,81.91,163.82,Completed,Russia,Organic Search,0.58,Mobile,Tablet,Windows,5,3,163.82,Electronics,11,7,0
6535,Male,3/09/2022,52697816,7,1,59.68,59.68,Cancelled,Netherlands,Social Media,8.56,Mobile,Tablet,Android,0,0,0.0,Sports,29,8,0
6982,Male,3/10/2022,43712305,83,3,1.22,3.66,Completed,Australia,Social Media,3.22,Computer,Desktop,Mac,4,4,3.66,Home,26,2,1
6669,Female,3/10/2022,21665157,73,1,30.57,30.57,Completed,Turkey,Social Media,1.72,Mobile,Smart Phone,Android,5,4,30.57,Home,38,1,0
8698,Male,3/10/2022,26021973,15,2,6.32,12.64,In Process,Indonesia,Social Media,9.75,Computer,Laptop,Windows,0,0,0.0,Electronics,8,5,0
8705,Female,3/11/2022,27938227,36,3,48.16,144.48,Returned,Russia,Social Media,6.81,Computer,Laptop,Windows,0,0,0.0,Sports,20,3,1
2604,Male,3/12/2022,92164695,49,2,99.72,199.44,Completed,France,Social Media,6.02,Mobile,Smart Phone,Android,5,5,199.44,Beauty,11,0,0
4078,Male,3/12/2022,61701534,46,3,9.88,29.64,In Process,Turkey,Organic Search,7.25,Computer,Desktop,Windows,0,0,0.0,Sports,28,7,0
3732,Male,3/13/2022,42210699,60,1,91.28,91.28,In Process,Brazil,Organic Search,7.41,Computer,Desktop,Mac,0,0,0.0,Clothing,32,8,1
3553,Female,3/14/2022,94201601,3,1,97.19,97.19,Completed,Turkey,Social Media,2.73,Computer,Desktop,Windows,5,5,97.19,Beauty,42,8,1
1646,Female,3/14/2022,42307712,72,3,3.55,10.65,In Process,Italy,Social Media,9.02,Mobile,Tablet,Android,0,0,0.0,Home,14,1,0
6531,Male,3/15/2022,99498735,81,3,52.96,158.88,Completed,Italy,Organic Search,0.23,Computer,Laptop,Windows,5,5,158.88,Beauty,1,8,1
9169,Male,3/15/2022,29923180,53,2,7.51,15.02,Completed,South Korea,Social Media,4.72,Computer,Desktop,Linux,3,5,15.02,Home,38,6,0
5187,Male,3/16/2022,42099215,94,2,17.63,35.26,Completed,Japan,Organic Search,1.12,Computer,Laptop,Windows,5,4,35.26,Home,43,4,0
9689,Male,3/17/2022,12781055,47,2,64.64,129.28,In Process,Argentina,Social Media,9.5,Computer,Laptop,Windows,0,0,0.0,Beauty,17,6,0
1774,Male,3/18/2022,93517475,61,2,70.34,140.68,In Process,Canada,Social Media,8.33,Computer,Laptop,Windows,0,0,0.0,Home,2,8,0
5418,Male,3/18/2022,63549364,31,2,43.5,87.0,Completed,Saudi Arabia,Organic Search,6.62,Computer,Desktop,Windows,4,4,87.0,Home,6,7,0
2918,Male,3/18/2022,18637427,39,3,41.61,124.83,Completed,Australia,Paid Advertisment,8.6,Mobile,Tablet,Windows,5,5,124.83,Clothing,42,5,1
